sale_id,product_id,customer_id,timestamp,quantity,price_x,revenue,_revenue,location,gender,signup_date,name,category,supplier,price_y
241,5,258,2023-09-14,3,22227,66681,66681,Ibadan,Male,2021-10-01,Product_5,Groceries,Supplier D,22227
242,65,93,2023-12-07,4,26529,106116,106116,Abuja,Male,2021-06-26,Product_65,Electronics,Supplier C,26529
243,40,13,2023-01-31,4,21453,85812,85812,Enugu,Male,2021-06-17,Product_40,Groceries,Supplier B,21453
244,76,260,2023-11-03,3,10896,32688,32688,Lagos,Male,2022-08-12,Product_76,Electronics,Supplier C,10896
245,56,426,2023-06-26,3,8313,24939,24939,Ibadan,Male,2022-11-06,Product_56,Groceries,Supplier A,8313
246,36,109,2021-12-31,1,47795,47795,47795,Lagos,Male,2022-04-26,Product_36,Books,Supplier D,47795
247,45,330,2021-03-14,1,38067,38067,38067,Enugu,Male,2022-01-04,Product_45,Toys,Supplier A,38067
248,23,189,2023-12-06,1,13781,13781,13781,Kano,Female,2020-07-14,Product_23,Toys,Supplier C,13781
249,47,95,2021-10-01,3,21695,65085,65085,Ibadan,Female,2020-08-16,Product_47,Home,Supplier B,21695
250,31,105,2021-07-27,2,14007,28014,28014,Lagos,Female,2021-05-18,Product_31,Groceries,Supplier B,14007
251,11,8,2021-05-04,4,7509,30036,30036,Kano,Female,2021-09-25,Product_11,Electronics,Supplier D,7509
252,10,67,2023-10-31,3,32466,97398,97398,Abuja,Female,2020-01-25,Product_10,Books,Supplier B,32466
253,67,496,2022-06-27,2,36624,73248,73248,Ibadan,Male,2021-02-17,Product_67,Electronics,Supplier A,36624
254,14,191,2021-03-01,3,32075,96225,96225,Kano,Female,2021-05-31,Product_14,Electronics,Supplier C,32075
255,80,366,2023-06-18,2,13761,27522,27522,Port Harcourt,Male,2020-08-24,Product_80,Electronics,Supplier A,13761
256,74,256,2023-06-05,3,42346,127038,127038,Kano,Female,2021-02-21,Product_74,Toys,Supplier D,42346
257,93,9,2023-02-21,3,34950,104850,104850,Kano,Male,2022-12-10,Product_93,Groceries,Supplier B,34950
258,10,478,2022-03-18,2,32466,64932,64932,Port Harcourt,Male,2020-05-10,Product_10,Books,Supplier B,32466
259,76,117,2023-06-30,2,10896,21792,21792,Lagos,Male,2021-06-15,Product_76,Electronics,Supplier C,10896
260,94,267,2023-10-23,2,32696,65392,65392,Lagos,Male,2020-10-11,Product_94,Electronics,Supplier C,32696
261,1,99,2023-04-12,2,27088,54176,54176,Lagos,Female,2021-04-12,Product_1,Books,Supplier A,27088
262,5,485,2023-10-05,2,22227,44454,44454,Lagos,Male,2020-02-08,Product_5,Groceries,Supplier D,22227
263,20,298,2022-09-18,2,29757,59514,59514,Ibadan,Female,2020-07-12,Product_20,Home,Supplier B,29757
264,8,397,2023-09-25,2,1636,3272,3272,Kano,Male,2021-09-25,Product_8,Books,Supplier C,1636
265,43,164,2023-01-04,2,2853,5706,5706,Enugu,Female,2022-11-12,Product_43,Home,Supplier D,2853
266,76,376,2021-04-01,3,10896,32688,32688,Lagos,Female,2020-05-07,Product_76,Electronics,Supplier C,10896
267,1,141,2021-06-16,2,27088,54176,54176,Abuja,Female,2020-08-23,Product_1,Books,Supplier A,27088
268,57,268,2023-08-17,2,32098,64196,64196,Abuja,Female,2020-03-03,Product_57,Toys,Supplier B,32098
269,64,37,2021-07-26,3,12245,36735,36735,Enugu,Female,2020-10-29,Product_64,Fashion,Supplier C,12245
270,84,74,2023-12-25,3,44913,134739,134739,Ibadan,Male,2020-02-03,Product_84,Home,Supplier A,44913
271,28,73,2022-05-31,1,27160,27160,27160,Abuja,Female,2020-04-20,Product_28,Groceries,Supplier D,27160
272,37,308,2023-01-17,1,15359,15359,15359,Abuja,Female,2020-06-10,Product_37,Books,Supplier A,15359
273,47,199,2021-11-02,2,21695,43390,43390,Kano,Male,2020-02-16,Product_47,Home,Supplier B,21695
274,76,130,2022-01-30,2,10896,21792,21792,Lagos,Female,2020-01-10,Product_76,Electronics,Supplier C,10896
275,37,246,2021-07-06,1,15359,15359,15359,Kano,Male,2020-07-20,Product_37,Books,Supplier A,15359
276,49,312,2022-09-15,1,25838,25838,25838,Port Harcourt,Male,2022-04-12,Product_49,Groceries,Supplier D,25838
277,44,60,2022-12-31,4,24321,97284,97284,Ibadan,Male,2021-12-14,Product_44,Books,Supplier B,24321
278,56,279,2021-08-28,4,8313,33252,33252,Lagos,Female,2021-04-20,Product_56,Groceries,Supplier A,8313
279,28,103,2022-06-17,2,27160,54320,54320,Lagos,Male,2020-04-27,Product_28,Groceries,Supplier D,27160
280,79,296,2021-05-21,4,47266,189064,189064,Ibadan,Female,2021-08-12,Product_79,Fashion,Supplier C,47266
281,6,320,2021-05-19,1,30720,30720,30720,Ibadan,Male,2022-12-10,Product_6,Toys,Supplier A,30720
282,61,487,2022-04-04,2,29741,59482,59482,Enugu,Female,2022-09-08,Product_61,Toys,Supplier D,29741
283,20,341,2021-03-11,3,29757,89271,89271,Lagos,Female,2021-05-28,Product_20,Home,Supplier B,29757
284,78,151,2022-01-20,3,23911,71733,71733,Port Harcourt,Male,2020-01-05,Product_78,Books,Supplier D,23911
285,2,157,2022-09-22,1,26623,26623,26623,Kano,Male,2022-12-01,Product_2,Groceries,Supplier D,26623
286,73,206,2021-07-17,4,3842,15368,15368,Abuja,Male,2022-03-04,Product_73,Groceries,Supplier B,3842
287,37,474,2021-07-24,3,15359,46077,46077,Lagos,Male,2021-09-06,Product_37,Books,Supplier A,15359
288,20,179,2022-07-22,4,29757,119028,119028,Enugu,Female,2022-11-04,Product_20,Home,Supplier B,29757
289,26,197,2023-09-09,3,35650,106950,106950,Abuja,Male,2022-08-05,Product_26,Fashion,Supplier C,35650
290,29,223,2023-03-16,4,5584,22336,22336,Lagos,Female,2022-04-07,Product_29,Electronics,Supplier B,5584
291,1,89,2023-05-09,3,27088,81264,81264,Port Harcourt,Male,2022-04-02,Product_1,Books,Supplier A,27088
292,35,287,2023-06-01,3,7991,23973,23973,Kano,Female,2021-12-23,Product_35,Electronics,Supplier A,7991
293,70,434,2023-09-01,2,7040,14080,14080,Port Harcourt,Male,2020-06-20,Product_70,Home,Supplier A,7040
294,59,276,2022-10-02,2,28070,56140,56140,Ibadan,Male,2021-11-19,Product_59,Home,Supplier C,28070
295,69,236,2021-11-21,1,24150,24150,24150,Enugu,Female,2022-03-24,Product_69,Fashion,Supplier C,24150
296,33,183,2022-03-18,3,18771,56313,56313,Kano,Male,2020-06-05,Product_33,Electronics,Supplier D,18771
297,51,209,2023-03-15,4,21927,87708,87708,Enugu,Male,2022-05-21,Product_51,Electronics,Supplier B,21927
298,78,493,2021-10-15,3,23911,71733,71733,Enugu,Male,2020-11-06,Product_78,Books,Supplier D,23911
299,12,130,2021-08-14,4,13487,53948,53948,Lagos,Female,2020-01-10,Product_12,Fashion,Supplier B,13487
300,20,153,2023-12-24,4,29757,119028,119028,Kano,Male,2020-03-18,Product_20,Home,Supplier B,29757
301,53,13,2023-08-25,3,27583,82749,82749,Enugu,Male,2021-06-17,Product_53,Books,Supplier C,27583
302,88,122,2023-07-27,4,34256,137024,137024,Lagos,Female,2020-03-30,Product_88,Electronics,Supplier B,34256
303,43,359,2022-07-14,1,2853,2853,2853,Kano,Male,2020-02-28,Product_43,Home,Supplier D,2853
304,98,220,2022-12-15,2,45423,90846,90846,Ibadan,Male,2022-08-15,Product_98,Groceries,Supplier B,45423
305,89,106,2022-05-13,4,39714,158856,158856,Ibadan,Male,2022-08-04,Product_89,Home,Supplier B,39714
306,50,375,2023-04-29,3,22230,66690,66690,Abuja,Female,2022-04-17,Product_50,Fashion,Supplier D,22230
307,29,70,2023-07-15,2,5584,11168,11168,Enugu,Female,2020-04-18,Product_29,Electronics,Supplier B,5584
308,57,195,2021-03-01,1,32098,32098,32098,Lagos,Male,2020-08-15,Product_57,Toys,Supplier B,32098
309,39,186,2021-09-14,4,9577,38308,38308,Ibadan,Female,2022-09-23,Product_39,Fashion,Supplier A,9577
310,95,99,2022-07-31,4,6126,24504,24504,Lagos,Female,2021-04-12,Product_95,Electronics,Supplier C,6126
311,56,82,2021-08-27,2,8313,16626,16626,Enugu,Male,2022-05-26,Product_56,Groceries,Supplier A,8313
312,43,75,2021-02-07,4,2853,11412,11412,Enugu,Male,2021-09-14,Product_43,Home,Supplier D,2853
313,50,374,2021-01-25,3,22230,66690,66690,Kano,Male,2020-03-15,Product_50,Fashion,Supplier D,22230
314,23,340,2022-02-14,2,13781,27562,27562,Enugu,Female,2020-03-22,Product_23,Toys,Supplier C,13781
315,44,192,2022-04-06,2,24321,48642,48642,Lagos,Male,2022-05-14,Product_44,Books,Supplier B,24321
316,38,325,2023-09-15,4,8573,34292,34292,Kano,Female,2021-03-27,Product_38,Home,Supplier A,8573
317,84,467,2021-12-23,1,44913,44913,44913,Lagos,Male,2021-12-27,Product_84,Home,Supplier A,44913
318,23,214,2022-01-18,1,13781,13781,13781,Lagos,Female,2020-12-11,Product_23,Toys,Supplier C,13781
319,45,315,2022-07-23,1,38067,38067,38067,Lagos,Female,2021-03-18,Product_45,Toys,Supplier A,38067
320,52,444,2023-12-08,1,35696,35696,35696,Kano,Female,2020-01-12,Product_52,Books,Supplier D,35696
321,80,467,2022-03-09,2,13761,27522,27522,Lagos,Male,2021-12-27,Product_80,Electronics,Supplier A,13761
322,50,382,2021-02-25,2,22230,44460,44460,Abuja,Male,2022-09-24,Product_50,Fashion,Supplier D,22230
323,8,367,2022-07-31,4,1636,6544,6544,Kano,Female,2021-05-08,Product_8,Books,Supplier C,1636
324,85,318,2021-09-25,1,48351,48351,48351,Enugu,Male,2022-01-30,Product_85,Fashion,Supplier C,48351
325,1,144,2021-03-10,1,27088,27088,27088,Port Harcourt,Female,2021-08-10,Product_1,Books,Supplier A,27088
326,8,384,2023-06-21,4,1636,6544,6544,Abuja,Male,2020-12-07,Product_8,Books,Supplier C,1636
327,29,216,2023-03-04,4,5584,22336,22336,Kano,Male,2020-12-28,Product_29,Electronics,Supplier B,5584
328,96,361,2021-09-14,4,7924,31696,31696,Lagos,Female,2022-01-05,Product_96,Books,Supplier B,7924
329,5,324,2022-11-03,3,22227,66681,66681,Ibadan,Male,2021-05-05,Product_5,Groceries,Supplier D,22227
330,86,15,2022-05-05,4,28587,114348,114348,Abuja,Female,2021-10-06,Product_86,Fashion,Supplier C,28587
331,47,217,2023-01-16,4,21695,86780,86780,Lagos,Male,2021-01-30,Product_47,Home,Supplier B,21695
332,34,492,2021-02-18,3,46039,138117,138117,Enugu,Male,2022-06-12,Product_34,Electronics,Supplier D,46039
333,65,439,2021-11-12,1,26529,26529,26529,Ibadan,Male,2022-12-03,Product_65,Electronics,Supplier C,26529
334,55,35,2022-02-17,2,44564,89128,89128,Enugu,Female,2021-09-16,Product_55,Books,Supplier A,44564
335,90,183,2022-03-10,1,16835,16835,16835,Kano,Male,2020-06-05,Product_90,Home,Supplier D,16835
336,43,270,2023-10-23,2,2853,5706,5706,Abuja,Female,2021-10-23,Product_43,Home,Supplier D,2853
337,74,433,2022-02-24,2,42346,84692,84692,Lagos,Male,2020-04-17,Product_74,Toys,Supplier D,42346
338,30,467,2023-04-24,4,17161,68644,68644,Lagos,Male,2021-12-27,Product_30,Electronics,Supplier B,17161
339,82,358,2023-07-05,4,12222,48888,48888,Enugu,Female,2021-09-23,Product_82,Home,Supplier A,12222
340,17,100,2022-03-10,3,11206,33618,33618,Port Harcourt,Female,2020-03-15,Product_17,Electronics,Supplier A,11206
341,26,7,2022-10-05,1,35650,35650,35650,Kano,Female,2020-03-01,Product_26,Fashion,Supplier C,35650
342,8,30,2021-02-26,1,1636,1636,1636,Kano,Female,2020-02-17,Product_8,Books,Supplier C,1636
343,47,467,2023-08-22,2,21695,43390,43390,Lagos,Male,2021-12-27,Product_47,Home,Supplier B,21695
344,76,305,2023-09-04,4,10896,43584,43584,Port Harcourt,Female,2020-02-24,Product_76,Electronics,Supplier C,10896
345,91,473,2021-02-15,4,29102,116408,116408,Port Harcourt,Female,2021-02-05,Product_91,Toys,Supplier C,29102
346,72,144,2022-02-21,1,16922,16922,16922,Port Harcourt,Female,2021-08-10,Product_72,Groceries,Supplier A,16922
347,89,111,2023-04-28,3,39714,119142,119142,Kano,Male,2022-11-15,Product_89,Home,Supplier B,39714
348,46,232,2021-05-19,4,25360,101440,101440,Ibadan,Female,2022-10-10,Product_46,Toys,Supplier C,25360
349,68,179,2021-09-04,3,14788,44364,44364,Enugu,Female,2022-11-04,Product_68,Electronics,Supplier A,14788
350,33,72,2021-08-18,1,18771,18771,18771,Enugu,Female,2020-08-15,Product_33,Electronics,Supplier D,18771
351,1,210,2023-03-03,1,27088,27088,27088,Abuja,Male,2021-07-03,Product_1,Books,Supplier A,27088
352,19,220,2022-09-29,3,44986,134958,134958,Ibadan,Male,2022-08-15,Product_19,Electronics,Supplier C,44986
353,31,80,2022-01-09,4,14007,56028,56028,Abuja,Female,2021-11-22,Product_31,Groceries,Supplier B,14007
354,80,500,2023-01-08,1,13761,13761,13761,Ibadan,Female,2022-03-24,Product_80,Electronics,Supplier A,13761
355,14,83,2023-12-25,2,32075,64150,64150,Ibadan,Male,2021-10-23,Product_14,Electronics,Supplier C,32075
356,53,42,2021-03-29,1,27583,27583,27583,Kano,Male,2021-04-18,Product_53,Books,Supplier C,27583
357,48,273,2022-12-14,4,12439,49756,49756,Abuja,Female,2022-12-08,Product_48,Toys,Supplier C,12439
358,69,191,2022-08-24,2,24150,48300,48300,Kano,Female,2021-05-31,Product_69,Fashion,Supplier C,24150
359,90,173,2022-06-23,1,16835,16835,16835,Enugu,Male,2020-04-13,Product_90,Home,Supplier D,16835
360,62,461,2021-08-02,4,31178,124712,124712,Lagos,Female,2020-11-30,Product_62,Fashion,Supplier D,31178
361,92,7,2021-03-15,4,49401,197604,197604,Kano,Female,2020-03-01,Product_92,Groceries,Supplier A,49401
362,66,155,2021-03-02,1,13525,13525,13525,Ibadan,Female,2020-05-11,Product_66,Fashion,Supplier D,13525
363,64,10,2022-11-29,4,12245,48980,48980,Port Harcourt,Female,2022-10-25,Product_64,Fashion,Supplier C,12245
364,70,34,2021-01-12,3,7040,21120,21120,Ibadan,Female,2020-01-08,Product_70,Home,Supplier A,7040
365,63,36,2023-03-25,2,45069,90138,90138,Enugu,Female,2021-12-19,Product_63,Home,Supplier A,45069
366,73,409,2021-02-01,3,3842,11526,11526,Enugu,Female,2022-01-13,Product_73,Groceries,Supplier B,3842
367,33,6,2023-09-28,1,18771,18771,18771,Abuja,Female,2021-11-02,Product_33,Electronics,Supplier D,18771
368,41,408,2021-08-25,3,11883,35649,35649,Enugu,Male,2022-03-17,Product_41,Groceries,Supplier D,11883
369,89,402,2022-07-12,1,39714,39714,39714,Abuja,Male,2022-03-04,Product_89,Home,Supplier B,39714
370,48,215,2022-10-09,1,12439,12439,12439,Lagos,Male,2020-10-28,Product_48,Toys,Supplier C,12439
371,13,134,2023-09-14,4,37811,151244,151244,Kano,Male,2020-01-13,Product_13,Toys,Supplier A,37811
372,73,285,2023-03-31,4,3842,15368,15368,Lagos,Female,2021-03-10,Product_73,Groceries,Supplier B,3842
373,77,126,2022-04-18,1,17982,17982,17982,Ibadan,Male,2022-04-24,Product_77,Home,Supplier B,17982
374,31,409,2021-04-22,2,14007,28014,28014,Enugu,Female,2022-01-13,Product_31,Groceries,Supplier B,14007
375,75,439,2022-01-18,2,36112,72224,72224,Ibadan,Male,2022-12-03,Product_75,Electronics,Supplier C,36112
376,68,337,2021-01-17,2,14788,29576,29576,Kano,Male,2020-05-26,Product_68,Electronics,Supplier A,14788
377,98,174,2022-05-08,3,45423,136269,136269,Enugu,Male,2022-11-28,Product_98,Groceries,Supplier B,45423
378,4,152,2023-07-15,1,10677,10677,10677,Port Harcourt,Female,2022-04-30,Product_4,Electronics,Supplier C,10677
379,19,331,2021-04-27,4,44986,179944,179944,Enugu,Male,2022-04-02,Product_19,Electronics,Supplier C,44986
380,70,26,2023-05-30,3,7040,21120,21120,Port Harcourt,Female,2022-12-15,Product_70,Home,Supplier A,7040
381,98,383,2021-04-25,3,45423,136269,136269,Enugu,Male,2021-08-10,Product_98,Groceries,Supplier B,45423
382,82,115,2023-03-25,4,12222,48888,48888,Abuja,Male,2021-12-24,Product_82,Home,Supplier A,12222
383,13,382,2022-10-06,1,37811,37811,37811,Abuja,Male,2022-09-24,Product_13,Toys,Supplier A,37811
384,23,482,2021-12-02,3,13781,41343,41343,Kano,Female,2020-07-01,Product_23,Toys,Supplier C,13781
385,83,284,2023-07-11,1,22542,22542,22542,Kano,Female,2020-08-02,Product_83,Fashion,Supplier B,22542
386,75,387,2021-05-27,1,36112,36112,36112,Abuja,Male,2021-12-31,Product_75,Electronics,Supplier C,36112
387,1,75,2021-05-02,1,27088,27088,27088,Enugu,Male,2021-09-14,Product_1,Books,Supplier A,27088
388,88,166,2021-03-22,4,34256,137024,137024,Port Harcourt,Female,2020-05-22,Product_88,Electronics,Supplier B,34256
389,54,189,2022-11-16,1,22010,22010,22010,Kano,Female,2020-07-14,Product_54,Home,Supplier A,22010
390,71,78,2022-10-24,3,32732,98196,98196,Abuja,Female,2021-02-28,Product_71,Toys,Supplier A,32732
391,89,435,2022-01-10,4,39714,158856,158856,Ibadan,Male,2020-04-11,Product_89,Home,Supplier B,39714
392,85,90,2021-03-04,4,48351,193404,193404,Port Harcourt,Female,2022-01-28,Product_85,Fashion,Supplier C,48351
393,15,176,2022-05-19,3,1507,4521,4521,Abuja,Male,2021-08-01,Product_15,Books,Supplier D,1507
394,65,21,2022-10-30,4,26529,106116,106116,Port Harcourt,Male,2022-03-04,Product_65,Electronics,Supplier C,26529
395,76,54,2022-03-25,3,10896,32688,32688,Lagos,Male,2020-12-28,Product_76,Electronics,Supplier C,10896
396,71,184,2023-05-18,2,32732,65464,65464,Enugu,Female,2021-07-03,Product_71,Toys,Supplier A,32732
397,15,359,2022-11-11,3,1507,4521,4521,Kano,Male,2020-02-28,Product_15,Books,Supplier D,1507
398,21,222,2022-04-06,4,22236,88944,88944,Port Harcourt,Female,2022-09-19,Product_21,Groceries,Supplier D,22236
399,19,315,2022-04-04,3,44986,134958,134958,Lagos,Female,2021-03-18,Product_19,Electronics,Supplier C,44986
400,60,328,2022-04-09,2,27582,55164,55164,Enugu,Male,2021-04-13,Product_60,Groceries,Supplier D,27582
401,93,179,2023-07-01,1,34950,34950,34950,Enugu,Female,2022-11-04,Product_93,Groceries,Supplier B,34950
402,89,276,2022-01-14,1,39714,39714,39714,Ibadan,Male,2021-11-19,Product_89,Home,Supplier B,39714
403,33,112,2023-10-23,1,18771,18771,18771,Lagos,Male,2020-06-21,Product_33,Electronics,Supplier D,18771
404,49,224,2021-12-30,4,25838,103352,103352,Lagos,Male,2021-11-13,Product_49,Groceries,Supplier D,25838
405,96,214,2021-03-13,2,7924,15848,15848,Lagos,Female,2020-12-11,Product_96,Books,Supplier B,7924
406,35,59,2022-09-30,3,7991,23973,23973,Ibadan,Female,2020-01-28,Product_35,Electronics,Supplier A,7991
407,44,327,2021-12-03,3,24321,72963,72963,Enugu,Male,2020-06-30,Product_44,Books,Supplier B,24321
408,90,393,2021-07-14,3,16835,50505,50505,Enugu,Female,2022-06-24,Product_90,Home,Supplier D,16835
409,11,109,2023-10-09,3,7509,22527,22527,Lagos,Male,2022-04-26,Product_11,Electronics,Supplier D,7509
410,99,385,2022-10-15,4,20482,81928,81928,Kano,Male,2020-01-27,Product_99,Fashion,Supplier B,20482
411,72,157,2021-01-07,4,16922,67688,67688,Kano,Male,2022-12-01,Product_72,Groceries,Supplier A,16922
412,78,191,2023-06-24,2,23911,47822,47822,Kano,Female,2021-05-31,Product_78,Books,Supplier D,23911
413,74,200,2023-09-06,3,42346,127038,127038,Enugu,Female,2020-11-19,Product_74,Toys,Supplier D,42346
414,66,312,2022-07-20,1,13525,13525,13525,Port Harcourt,Male,2022-04-12,Product_66,Fashion,Supplier D,13525
415,46,196,2022-09-08,4,25360,101440,101440,Kano,Male,2020-08-03,Product_46,Toys,Supplier C,25360
416,9,35,2022-07-27,2,35332,70664,70664,Enugu,Female,2021-09-16,Product_9,Electronics,Supplier A,35332
417,3,379,2022-08-22,2,33562,67124,67124,Abuja,Male,2022-07-22,Product_3,Toys,Supplier C,33562
418,85,387,2023-02-09,4,48351,193404,193404,Abuja,Male,2021-12-31,Product_85,Fashion,Supplier C,48351
419,26,246,2021-08-30,1,35650,35650,35650,Kano,Male,2020-07-20,Product_26,Fashion,Supplier C,35650
420,72,237,2023-02-05,1,16922,16922,16922,Port Harcourt,Male,2021-02-23,Product_72,Groceries,Supplier A,16922
421,48,104,2022-01-19,3,12439,37317,37317,Lagos,Female,2022-05-30,Product_48,Toys,Supplier C,12439
422,66,7,2022-01-26,4,13525,54100,54100,Kano,Female,2020-03-01,Product_66,Fashion,Supplier D,13525
423,70,283,2023-06-15,1,7040,7040,7040,Port Harcourt,Male,2022-09-16,Product_70,Home,Supplier A,7040
424,28,1,2022-11-19,4,27160,108640,108640,Ibadan,Male,2020-12-25,Product_28,Groceries,Supplier D,27160
425,93,219,2021-02-16,2,34950,69900,69900,Abuja,Female,2020-05-20,Product_93,Groceries,Supplier B,34950
426,26,464,2022-09-11,2,35650,71300,71300,Lagos,Female,2022-06-01,Product_26,Fashion,Supplier C,35650
427,25,230,2022-04-09,2,33839,67678,67678,Abuja,Female,2022-10-05,Product_25,Books,Supplier D,33839
428,12,455,2021-05-03,4,13487,53948,53948,Abuja,Female,2022-11-05,Product_12,Fashion,Supplier B,13487
429,5,172,2021-05-14,3,22227,66681,66681,Ibadan,Male,2022-03-31,Product_5,Groceries,Supplier D,22227
430,98,87,2023-04-21,3,45423,136269,136269,Lagos,Male,2022-04-22,Product_98,Groceries,Supplier B,45423
431,48,41,2023-04-29,1,12439,12439,12439,Lagos,Male,2021-06-09,Product_48,Toys,Supplier C,12439
432,37,123,2022-08-30,4,15359,61436,61436,Enugu,Female,2021-10-15,Product_37,Books,Supplier A,15359
433,79,331,2021-01-23,3,47266,141798,141798,Enugu,Male,2022-04-02,Product_79,Fashion,Supplier C,47266
434,44,298,2022-07-20,4,24321,97284,97284,Ibadan,Female,2020-07-12,Product_44,Books,Supplier B,24321
435,100,373,2023-02-05,3,11925,35775,35775,Lagos,Female,2022-03-15,Product_100,Home,Supplier A,11925
436,15,417,2023-08-23,2,1507,3014,3014,Lagos,Male,2022-01-20,Product_15,Books,Supplier D,1507
437,43,178,2021-08-23,2,2853,5706,5706,Lagos,Male,2021-07-07,Product_43,Home,Supplier D,2853
438,48,63,2023-09-23,1,12439,12439,12439,Kano,Male,2020-05-05,Product_48,Toys,Supplier C,12439
439,87,484,2023-12-19,2,32847,65694,65694,Enugu,Female,2020-12-29,Product_87,Toys,Supplier C,32847
440,70,165,2023-04-06,3,7040,21120,21120,Lagos,Male,2021-07-28,Product_70,Home,Supplier A,7040
441,46,489,2021-08-04,1,25360,25360,25360,Port Harcourt,Male,2021-12-22,Product_46,Toys,Supplier C,25360
442,43,187,2022-10-19,1,2853,2853,2853,Port Harcourt,Male,2022-08-08,Product_43,Home,Supplier D,2853
443,21,383,2023-07-24,2,22236,44472,44472,Enugu,Male,2021-08-10,Product_21,Groceries,Supplier D,22236
444,23,209,2021-11-07,4,13781,55124,55124,Enugu,Male,2022-05-21,Product_23,Toys,Supplier C,13781
