sale_id,product_id,customer_id,timestamp,quantity,price,revenue
664,85,128,2023-03-31,3,48351,145053
665,2,20,2022-06-25,1,26623,26623
666,91,472,2021-05-24,3,29102,87306
667,73,411,2022-08-11,2,3842,7684
668,65,422,2022-10-19,4,26529,106116
669,75,328,2021-12-11,3,36112,108336
670,67,65,2022-11-27,4,36624,146496
671,52,182,2021-09-25,4,35696,142784
672,62,241,2021-06-18,3,31178,93534
673,23,369,2021-02-02,2,13781,27562
674,26,24,2022-01-12,4,35650,142600
675,68,384,2022-01-28,3,14788,44364
676,82,431,2022-05-04,2,12222,24444
677,55,455,2022-12-23,3,44564,133692
678,6,83,2023-08-04,2,30720,61440
679,35,470,2023-11-19,4,7991,31964
680,22,319,2021-02-08,1,42707,42707
681,43,185,2023-11-07,3,2853,8559
682,15,439,2023-12-16,4,1507,6028
683,86,316,2021-08-14,3,28587,85761
684,60,99,2021-03-08,3,27582,82746
685,12,62,2023-04-15,2,13487,26974
686,49,286,2023-11-13,3,25838,77514
687,42,477,2023-09-26,2,49646,99292
688,38,22,2021-08-25,4,8573,34292
689,82,459,2023-08-15,3,12222,36666
690,45,212,2023-07-08,4,38067,152268
691,35,126,2022-04-18,1,7991,7991
692,30,413,2022-07-07,4,17161,68644
693,88,499,2022-11-26,3,34256,102768
694,30,425,2021-11-13,1,17161,17161
695,78,42,2022-08-21,2,23911,47822
696,6,98,2023-02-07,1,30720,30720
697,67,449,2023-06-05,3,36624,109872
698,80,31,2022-07-15,3,13761,41283
699,7,158,2021-09-15,4,10382,41528
700,52,112,2023-01-27,2,35696,71392
701,14,402,2021-05-03,3,32075,96225
702,73,247,2021-12-08,3,3842,11526
703,15,122,2023-12-19,2,1507,3014
704,21,273,2021-09-17,2,22236,44472
705,35,294,2021-04-05,4,7991,31964
706,66,398,2021-02-10,1,13525,13525
707,91,471,2021-09-11,2,29102,58204
708,2,473,2021-01-07,3,26623,79869
709,35,207,2022-12-29,2,7991,15982
710,82,110,2021-03-10,3,12222,36666
711,78,440,2022-06-26,4,23911,95644
712,20,278,2021-03-30,1,29757,29757
713,82,451,2021-08-01,4,12222,48888
714,10,56,2023-04-14,2,32466,64932
715,25,375,2021-09-23,3,33839,101517
716,66,403,2023-07-01,2,13525,27050
717,25,57,2021-10-20,2,33839,67678
718,54,428,2021-11-29,2,22010,44020
719,33,482,2023-10-02,2,18771,37542
720,36,291,2021-02-16,1,47795,47795
721,95,114,2022-09-14,3,6126,18378
722,14,381,2022-03-03,2,32075,64150
723,65,385,2021-07-29,3,26529,79587
724,80,308,2023-06-07,1,13761,13761
725,54,341,2021-06-03,3,22010,66030
726,52,477,2022-02-19,3,35696,107088
727,3,198,2023-02-08,1,33562,33562
728,99,421,2023-09-10,2,20482,40964
729,41,321,2022-08-02,3,11883,35649
730,6,179,2023-01-10,4,30720,122880
731,25,385,2021-06-12,3,33839,101517
732,13,219,2023-11-05,2,37811,75622
733,98,277,2021-07-14,4,45423,181692
734,8,437,2022-06-26,2,1636,3272
735,21,16,2021-12-25,3,22236,66708
736,98,492,2023-04-30,1,45423,45423
737,68,379,2022-03-03,2,14788,29576
738,25,61,2022-05-12,2,33839,67678
739,79,54,2023-04-08,1,47266,47266
740,68,168,2022-05-01,3,14788,44364
741,45,26,2021-11-26,2,38067,76134
742,60,336,2023-06-08,3,27582,82746
743,12,476,2023-09-18,3,13487,40461
744,32,65,2021-09-16,3,7559,22677
745,96,100,2021-10-19,1,7924,7924
746,92,74,2021-05-23,3,49401,148203
747,13,192,2023-01-17,3,37811,113433
748,31,171,2022-09-19,4,14007,56028
749,78,273,2021-03-31,4,23911,95644
750,20,377,2022-12-21,4,29757,119028
751,18,187,2022-04-26,2,48017,96034
752,93,23,2021-03-25,2,34950,69900
753,60,391,2022-11-04,4,27582,110328
754,63,428,2022-06-01,1,45069,45069
755,6,181,2022-04-30,1,30720,30720
756,32,327,2023-02-21,4,7559,30236
757,93,108,2021-04-14,2,34950,69900
758,43,335,2021-12-05,2,2853,5706
759,2,162,2022-11-18,1,26623,26623
760,60,302,2023-06-19,3,27582,82746
761,23,493,2022-08-30,1,13781,13781
762,83,452,2021-08-11,3,22542,67626
763,31,206,2023-10-30,2,14007,28014
764,5,78,2023-12-13,2,22227,44454
765,83,16,2022-05-18,4,22542,90168
766,34,327,2023-04-02,2,46039,92078
767,10,96,2022-09-16,3,32466,97398
768,89,147,2021-06-14,1,39714,39714
769,2,2,2023-11-17,4,26623,106492
770,11,10,2023-12-30,3,7509,22527
771,50,434,2021-01-19,1,22230,22230
772,31,125,2023-11-12,1,14007,14007
773,56,81,2023-09-16,1,8313,8313
774,79,485,2022-03-26,2,47266,94532
775,73,140,2022-07-06,1,3842,3842
776,87,326,2023-12-08,2,32847,65694
777,83,150,2022-11-26,1,22542,22542
778,9,288,2022-08-10,1,35332,35332
779,99,361,2022-12-22,2,20482,40964
780,21,340,2021-04-17,2,22236,44472
781,73,129,2023-02-15,3,3842,11526
782,28,438,2023-06-17,1,27160,27160
783,62,239,2021-12-02,2,31178,62356
784,7,58,2022-08-30,3,10382,31146
785,80,198,2023-04-18,3,13761,41283
786,16,211,2022-08-25,2,5945,11890
787,97,402,2022-02-07,1,13357,13357
788,4,390,2022-06-24,3,10677,32031
789,4,45,2021-01-24,1,10677,10677
790,40,97,2022-09-16,1,21453,21453
791,17,279,2023-12-16,3,11206,33618
792,52,23,2023-09-13,2,35696,71392
793,93,410,2021-08-11,1,34950,34950
794,52,461,2021-06-28,4,35696,142784
795,36,391,2023-03-11,2,47795,95590
796,38,335,2022-03-10,3,8573,25719
797,50,44,2023-03-04,4,22230,88920
798,63,27,2023-06-03,1,45069,45069
799,63,282,2022-05-07,2,45069,90138
800,62,97,2023-03-21,4,31178,124712
801,99,463,2023-08-19,2,20482,40964
802,7,36,2022-02-24,1,10382,10382
803,27,109,2022-10-11,2,26321,52642
804,92,55,2022-04-21,4,49401,197604
805,86,192,2021-06-19,2,28587,57174
806,14,219,2021-06-23,3,32075,96225
807,71,185,2022-04-15,3,32732,98196
808,86,69,2021-12-11,4,28587,114348
809,5,317,2022-03-21,2,22227,44454
810,55,130,2023-11-08,4,44564,178256
811,2,55,2023-12-30,2,26623,53246
812,62,378,2022-09-20,1,31178,31178
813,91,97,2022-08-15,3,29102,87306
814,21,336,2022-06-11,1,22236,22236
815,79,87,2022-04-01,2,47266,94532
816,21,294,2023-03-22,1,22236,22236
817,10,119,2021-07-07,4,32466,129864
818,87,208,2023-10-18,4,32847,131388
819,58,334,2022-12-12,2,47682,95364
820,39,413,2022-06-13,3,9577,28731
821,5,154,2022-03-10,4,22227,88908
822,65,35,2021-10-15,3,26529,79587
823,13,79,2022-05-14,2,37811,75622
824,85,67,2021-10-30,3,48351,145053
825,90,343,2021-03-28,2,16835,33670
826,85,413,2023-04-10,1,48351,48351
827,53,34,2022-03-14,2,27583,55166
828,82,97,2022-06-25,1,12222,12222
829,45,169,2023-11-12,2,38067,76134
830,32,169,2023-04-13,4,7559,30236
831,36,151,2023-03-08,4,47795,191180
832,81,71,2022-07-14,3,3593,10779
833,99,3,2023-02-01,2,20482,40964
834,60,314,2022-04-12,2,27582,55164
835,11,32,2022-11-06,2,7509,15018
836,63,287,2022-11-16,3,45069,135207
837,21,82,2021-05-18,4,22236,88944
838,52,43,2022-08-01,2,35696,71392
839,55,391,2022-12-11,3,44564,133692
840,26,105,2021-08-16,2,35650,71300
841,68,1,2021-10-08,1,14788,14788
842,34,61,2022-11-15,2,46039,92078
843,52,270,2023-04-08,1,35696,35696
844,82,180,2022-03-07,3,12222,36666
845,99,224,2023-11-30,3,20482,61446
846,93,6,2021-10-29,4,34950,139800
847,52,103,2022-06-17,2,35696,71392
848,29,10,2023-02-08,3,5584,16752
849,38,71,2022-03-20,4,8573,34292
850,42,90,2023-11-23,2,49646,99292
851,21,226,2021-09-17,3,22236,66708
852,42,158,2023-01-09,1,49646,49646
853,13,228,2023-03-07,3,37811,113433
854,64,405,2021-03-11,1,12245,12245
855,17,126,2023-09-10,4,11206,44824
856,9,444,2022-04-26,4,35332,141328
857,41,209,2021-01-24,2,11883,23766
858,1,97,2023-08-23,2,27088,54176
859,2,74,2023-01-16,2,26623,53246
860,60,115,2023-04-25,4,27582,110328
861,48,191,2021-11-21,1,12439,12439
862,29,495,2023-03-09,2,5584,11168
863,97,170,2021-01-18,2,13357,26714
864,10,307,2021-02-13,4,32466,129864
865,58,448,2021-06-04,1,47682,47682
866,60,204,2023-05-17,3,27582,82746
867,21,56,2023-07-11,2,22236,44472
868,28,208,2023-01-13,3,27160,81480
869,75,41,2021-08-13,3,36112,108336
870,34,32,2021-08-05,2,46039,92078
871,8,15,2021-01-31,4,1636,6544
872,59,62,2023-12-19,2,28070,56140
873,86,155,2023-06-17,1,28587,28587
874,72,284,2023-07-24,1,16922,16922
875,49,209,2022-03-21,2,25838,51676
876,79,320,2022-06-14,3,47266,141798
877,17,494,2023-01-08,1,11206,11206
878,60,187,2023-05-24,1,27582,27582
879,87,498,2022-07-20,2,32847,65694
880,88,442,2021-03-17,2,34256,68512
881,45,130,2022-07-01,4,38067,152268
882,83,127,2021-09-24,2,22542,45084
883,69,292,2021-11-13,2,24150,48300
884,32,114,2021-01-25,1,7559,7559
885,44,199,2021-06-09,1,24321,24321
886,65,13,2022-08-19,1,26529,26529
887,87,271,2023-06-19,3,32847,98541
888,8,89,2022-05-17,1,1636,1636
889,77,215,2023-10-10,1,17982,17982
890,72,444,2022-12-04,2,16922,33844
891,87,278,2021-01-01,4,32847,131388
892,43,447,2023-01-11,1,2853,2853
893,1,474,2021-11-16,4,27088,108352
894,51,481,2022-01-17,1,21927,21927
895,24,203,2023-06-17,1,1935,1935
896,99,74,2022-12-18,4,20482,81928
897,24,25,2021-11-03,2,1935,3870
898,17,101,2022-01-26,1,11206,11206
899,5,176,2023-09-17,4,22227,88908
900,20,427,2021-10-25,1,29757,29757
901,21,117,2021-08-21,3,22236,66708
902,58,166,2021-09-28,3,47682,143046
903,31,41,2023-12-20,3,14007,42021
904,100,429,2022-11-08,3,11925,35775
905,11,344,2022-12-07,2,7509,15018
906,52,424,2021-08-22,3,35696,107088
907,15,366,2023-04-25,4,1507,6028
908,83,120,2022-05-06,1,22542,22542
909,7,97,2022-05-18,4,10382,41528
910,28,145,2023-06-09,3,27160,81480
911,51,216,2022-08-15,2,21927,43854
912,58,229,2023-01-16,3,47682,143046
913,5,313,2022-03-04,3,22227,66681
914,5,130,2022-11-28,2,22227,44454
915,94,352,2022-10-08,2,32696,65392
916,96,377,2023-01-02,2,7924,15848
917,8,318,2023-03-11,2,1636,3272
918,64,472,2021-12-30,2,12245,24490
919,10,137,2021-07-21,2,32466,64932
920,38,324,2023-06-01,1,8573,8573
921,96,337,2021-05-26,3,7924,23772
922,92,273,2023-04-16,3,49401,148203
923,81,117,2022-10-01,2,3593,7186
924,95,306,2021-05-15,4,6126,24504
925,8,368,2022-09-18,2,1636,3272
926,25,94,2021-03-05,1,33839,33839
927,73,168,2022-05-06,4,3842,15368
928,66,442,2021-02-10,1,13525,13525
929,79,203,2023-10-24,4,47266,189064
930,50,341,2023-07-02,4,22230,88920
931,67,149,2023-09-02,2,36624,73248
932,49,402,2022-01-03,1,25838,25838
933,36,183,2023-07-07,4,47795,191180
934,68,413,2023-10-25,1,14788,14788
935,78,152,2021-09-01,2,23911,47822
936,41,74,2023-06-21,2,11883,23766
937,89,365,2021-06-15,2,39714,79428
938,62,401,2023-11-16,2,31178,62356
939,10,274,2023-11-07,3,32466,97398
940,21,42,2022-12-29,4,22236,88944
941,36,496,2022-04-28,3,47795,143385
942,12,212,2022-06-27,2,13487,26974
943,91,101,2023-07-20,4,29102,116408
944,2,45,2022-02-04,4,26623,106492
945,13,82,2022-09-11,1,37811,37811
946,53,17,2023-05-29,2,27583,55166
947,32,73,2021-04-11,3,7559,22677
948,95,14,2023-05-30,1,6126,6126
949,16,433,2023-04-10,4,5945,23780
950,32,157,2023-01-29,3,7559,22677
951,32,223,2021-06-12,2,7559,15118
952,98,132,2022-05-17,3,45423,136269
953,11,338,2022-07-01,3,7509,22527
954,10,404,2022-01-16,3,32466,97398
955,15,376,2023-05-20,1,1507,1507
956,17,376,2023-06-24,4,11206,44824
957,40,47,2023-09-29,3,21453,64359
958,18,107,2022-09-01,4,48017,192068
959,55,108,2021-11-03,1,44564,44564
960,73,265,2021-02-24,2,3842,7684
961,25,205,2023-09-10,2,33839,67678
962,59,79,2021-11-29,3,28070,84210
963,78,155,2021-05-07,1,23911,23911
964,89,271,2022-12-06,2,39714,79428
965,22,476,2021-08-31,1,42707,42707
966,30,485,2022-08-23,1,17161,17161
967,84,247,2022-05-18,3,44913,134739
968,85,19,2022-08-27,3,48351,145053
969,44,346,2021-10-30,1,24321,24321
970,32,436,2021-08-23,1,7559,7559
971,51,26,2023-11-28,3,21927,65781
972,46,217,2021-05-19,1,25360,25360
973,21,154,2021-07-14,3,22236,66708
974,99,154,2022-10-09,4,20482,81928
975,32,174,2021-01-01,1,7559,7559
976,94,92,2022-07-15,3,32696,98088
977,39,433,2022-12-14,1,9577,9577
978,12,338,2022-02-17,3,13487,40461
979,47,480,2022-06-22,1,21695,21695
980,18,181,2022-03-05,2,48017,96034
981,21,131,2021-08-23,2,22236,44472
982,13,450,2021-12-15,1,37811,37811
983,21,481,2022-01-31,2,22236,44472
984,8,298,2022-02-20,1,1636,1636
985,46,275,2023-07-05,1,25360,25360
986,7,273,2023-12-11,4,10382,41528
987,23,492,2021-03-22,4,13781,55124
988,96,417,2021-02-05,2,7924,15848
989,75,76,2023-12-27,4,36112,144448
990,86,177,2022-10-03,4,28587,114348
991,22,184,2023-06-01,1,42707,42707
992,89,319,2023-01-27,3,39714,119142
993,22,131,2022-09-15,1,42707,42707
994,92,363,2022-04-13,4,49401,197604
995,29,49,2021-12-22,1,5584,5584
996,13,55,2022-12-10,2,37811,75622
997,82,154,2023-10-17,3,12222,36666
998,2,355,2023-06-21,4,26623,106492
999,29,200,2022-11-04,4,5584,22336
1000,85,308,2022-03-15,1,48351,48351
1001,79,356,2022-06-15,1,47266,47266
1002,52,373,2021-05-07,1,35696,35696
1003,27,118,2021-07-24,1,26321,26321
1004,50,263,2021-01-29,4,22230,88920
1005,95,46,2022-03-21,1,6126,6126
1006,79,302,2023-08-24,4,47266,189064
1007,23,356,2022-04-09,1,13781,13781
1008,88,400,2021-05-31,3,34256,102768
1009,44,408,2021-08-28,3,24321,72963
1010,77,189,2021-09-23,1,17982,17982
1011,22,310,2023-07-02,1,42707,42707
1012,43,318,2022-05-12,2,2853,5706
1013,37,129,2022-11-16,3,15359,46077
1014,61,49,2021-06-07,4,29741,118964
1015,97,25,2021-06-21,3,13357,40071
1016,56,266,2022-05-09,4,8313,33252
1017,3,118,2023-08-28,1,33562,33562
1018,63,464,2022-11-07,3,45069,135207
1019,19,144,2022-10-21,3,44986,134958
1020,23,442,2023-06-22,2,13781,27562
1021,29,200,2022-10-28,2,5584,11168
1022,30,157,2022-01-02,3,17161,51483
1023,39,487,2022-07-04,3,9577,28731
1024,25,348,2022-10-05,3,33839,101517
1025,8,134,2021-09-12,4,1636,6544
1026,58,400,2021-07-27,1,47682,47682
1027,16,148,2022-03-26,2,5945,11890
1028,72,336,2021-04-05,1,16922,16922
1029,1,71,2023-04-19,2,27088,54176
1030,5,233,2022-04-23,2,22227,44454
1031,3,334,2022-11-14,2,33562,67124
1032,65,299,2023-02-01,3,26529,79587
1033,4,154,2021-07-09,2,10677,21354
1034,99,90,2022-12-12,1,20482,20482
1035,96,334,2023-01-26,2,7924,15848
1036,64,199,2023-04-16,1,12245,12245
1037,98,161,2021-05-13,2,45423,90846
1038,89,26,2021-02-24,2,39714,79428
1039,10,121,2022-05-25,3,32466,97398
1040,21,301,2022-11-01,1,22236,22236
1041,46,212,2022-02-14,2,25360,50720
1042,91,63,2023-09-14,2,29102,58204
1043,27,451,2023-01-04,1,26321,26321
1044,66,436,2021-09-16,2,13525,27050
1045,41,68,2021-10-26,4,11883,47532
1046,13,253,2022-07-15,3,37811,113433
1047,9,410,2021-10-24,1,35332,35332
1048,36,459,2021-12-28,3,47795,143385
1049,86,2,2022-08-12,4,28587,114348
1050,90,398,2021-05-07,4,16835,67340
1051,58,108,2021-07-16,4,47682,190728
1052,54,286,2021-08-09,1,22010,22010
1053,12,49,2023-09-22,4,13487,53948
1054,81,140,2021-04-01,1,3593,3593
1055,78,218,2022-02-15,1,23911,23911
1056,14,44,2021-01-08,2,32075,64150
1057,34,417,2022-06-28,1,46039,46039
1058,53,269,2022-04-13,4,27583,110332
1059,20,78,2021-11-16,1,29757,29757
1060,75,216,2021-09-26,1,36112,36112
1061,16,382,2021-03-02,3,5945,17835
1062,95,98,2023-03-08,4,6126,24504
1063,70,236,2022-07-07,1,7040,7040
1064,56,282,2023-07-15,2,8313,16626
1065,83,149,2022-10-23,1,22542,22542
1066,58,412,2022-12-17,1,47682,47682
1067,4,304,2023-02-18,3,10677,32031
1068,4,484,2021-07-13,4,10677,42708
1069,20,424,2022-04-27,4,29757,119028
1070,10,66,2023-05-05,2,32466,64932
1071,24,234,2022-05-13,2,1935,3870
1072,99,457,2021-07-31,2,20482,40964
1073,26,87,2022-10-27,1,35650,35650
1074,37,79,2022-11-01,1,15359,15359
1075,85,205,2021-08-09,2,48351,96702
1076,54,279,2021-09-30,4,22010,88040
1077,21,337,2021-10-06,4,22236,88944
1078,74,254,2023-03-27,2,42346,84692
1079,38,304,2021-10-03,3,8573,25719
1080,46,380,2023-10-02,4,25360,101440
1081,4,130,2022-05-29,4,10677,42708
1082,60,84,2023-07-12,2,27582,55164
1083,57,276,2022-10-04,4,32098,128392
1084,45,187,2022-05-20,1,38067,38067
1085,20,46,2022-08-13,1,29757,29757
1086,17,387,2023-02-11,4,11206,44824
1087,71,183,2023-01-10,1,32732,32732
1088,4,268,2022-11-06,3,10677,32031
1089,93,296,2023-10-11,4,34950,139800
1090,14,322,2021-05-08,2,32075,64150
1091,3,100,2022-05-18,1,33562,33562
1092,88,78,2023-06-21,3,34256,102768
1093,80,272,2022-06-27,3,13761,41283
1094,58,339,2022-05-07,1,47682,47682
1095,55,162,2023-11-11,3,44564,133692
1096,4,44,2022-12-15,4,10677,42708
1097,24,238,2023-03-02,3,1935,5805
1098,34,134,2022-02-20,1,46039,46039
1099,30,461,2021-05-28,3,17161,51483
1100,82,192,2023-08-28,1,12222,12222
1101,19,356,2021-01-29,1,44986,44986
1102,31,278,2021-11-04,3,14007,42021
1103,60,18,2021-06-11,1,27582,27582
1104,60,12,2023-05-19,1,27582,27582
1105,19,180,2023-05-02,2,44986,89972
1106,49,123,2021-03-02,4,25838,103352
1107,63,246,2021-05-05,1,45069,45069
1108,83,222,2023-12-31,4,22542,90168
1109,22,373,2023-04-18,2,42707,85414
1110,24,51,2022-04-11,2,1935,3870
1111,76,488,2021-08-31,2,10896,21792
1112,30,71,2022-04-18,2,17161,34322
1113,58,480,2023-08-17,4,47682,190728
1114,31,48,2022-06-17,3,14007,42021
1115,100,19,2022-05-09,3,11925,35775
1116,64,262,2023-06-18,4,12245,48980
1117,19,84,2021-03-23,1,44986,44986
1118,48,155,2023-05-06,4,12439,49756
1119,45,53,2023-05-29,1,38067,38067
1120,100,107,2023-07-12,1,11925,11925
1121,94,357,2021-01-12,3,32696,98088
1122,55,304,2022-03-25,2,44564,89128
1123,55,135,2023-02-01,3,44564,133692
1124,97,443,2021-01-26,3,13357,40071
1125,18,69,2022-05-23,4,48017,192068
1126,63,11,2021-03-03,4,45069,180276
1127,92,143,2021-08-17,1,49401,49401
1128,47,192,2022-08-30,4,21695,86780
1129,75,387,2023-11-25,1,36112,36112
1130,57,378,2023-06-10,1,32098,32098
1131,45,69,2023-01-31,2,38067,76134
1132,33,23,2022-08-18,2,18771,37542
1133,17,181,2023-11-15,3,11206,33618
1134,70,293,2023-11-22,2,7040,14080
1135,4,9,2023-11-02,1,10677,10677
1136,20,271,2021-01-01,4,29757,119028
1137,47,387,2021-05-13,2,21695,43390
1138,91,93,2021-03-27,2,29102,58204
1139,15,454,2022-05-31,2,1507,3014
1140,70,17,2021-06-24,2,7040,14080
1141,47,154,2023-02-02,1,21695,21695
1142,78,405,2023-11-11,1,23911,23911
1143,75,328,2023-09-24,3,36112,108336
1144,9,149,2022-08-01,4,35332,141328
1145,90,377,2021-02-18,3,16835,50505
1146,16,267,2022-06-12,3,5945,17835
1147,69,422,2021-05-25,2,24150,48300
1148,61,328,2023-02-01,4,29741,118964
1149,10,106,2023-07-18,2,32466,64932
1150,50,472,2023-03-05,1,22230,22230
1151,3,381,2021-11-15,3,33562,100686
1152,77,35,2022-11-29,4,17982,71928
1153,94,119,2023-04-27,1,32696,32696
1154,70,14,2023-02-22,3,7040,21120
1155,81,14,2021-02-11,4,3593,14372
1156,51,266,2022-06-13,3,21927,65781
1157,19,140,2021-10-19,4,44986,179944
1158,42,294,2023-08-27,3,49646,148938
1159,35,364,2021-04-07,2,7991,15982
1160,46,119,2021-03-15,3,25360,76080
1161,26,238,2023-12-28,3,35650,106950
1162,69,34,2023-01-28,4,24150,96600
1163,93,169,2021-07-27,4,34950,139800
1164,64,10,2022-02-14,2,12245,24490
1165,37,122,2021-11-27,4,15359,61436
1166,84,401,2021-12-10,3,44913,134739
1167,49,145,2023-09-16,4,25838,103352
1168,21,451,2023-02-10,4,22236,88944
1169,74,446,2021-03-15,4,42346,169384
1170,64,223,2021-09-11,2,12245,24490
1171,5,371,2023-08-17,2,22227,44454
1172,100,257,2023-03-31,1,11925,11925
1173,70,268,2023-09-13,2,7040,14080
1174,90,359,2021-11-28,2,16835,33670
1175,4,4,2023-01-17,2,10677,21354
1176,39,426,2023-04-16,3,9577,28731
1177,35,397,2022-03-31,1,7991,7991
1178,1,354,2021-11-09,3,27088,81264
1179,24,106,2023-10-15,2,1935,3870
1180,57,85,2021-08-16,2,32098,64196
1181,100,214,2023-04-14,1,11925,11925
1182,70,121,2023-05-08,1,7040,7040
1183,41,132,2023-03-29,4,11883,47532
1184,54,338,2023-10-15,2,22010,44020
1185,46,197,2022-06-12,2,25360,50720
1186,60,19,2023-08-08,3,27582,82746
1187,60,130,2022-03-03,4,27582,110328
1188,57,12,2021-02-11,2,32098,64196
1189,31,81,2022-04-10,3,14007,42021
1190,84,330,2021-10-05,1,44913,44913
1191,24,354,2023-04-16,3,1935,5805
1192,89,262,2021-01-19,2,39714,79428
1193,36,392,2021-03-07,3,47795,143385
1194,85,125,2021-06-16,3,48351,145053
1195,30,307,2023-10-17,4,17161,68644
1196,24,267,2022-02-07,4,1935,7740
1197,30,447,2022-02-13,1,17161,17161
1198,86,441,2021-04-22,4,28587,114348
1199,92,383,2022-08-20,3,49401,148203
1200,7,140,2022-10-13,4,10382,41528
1201,35,329,2023-11-29,2,7991,15982
1202,55,2,2021-04-15,3,44564,133692
1203,92,8,2021-11-20,3,49401,148203
1204,14,250,2023-09-19,3,32075,96225
1205,10,139,2022-03-05,2,32466,64932
1206,80,124,2022-09-27,3,13761,41283
1207,16,309,2022-12-31,4,5945,23780
1208,54,228,2023-06-08,2,22010,44020
1209,95,10,2023-12-21,3,6126,18378
1210,89,469,2022-01-28,4,39714,158856
1211,77,212,2021-07-23,4,17982,71928
1212,70,112,2021-09-15,1,7040,7040
1213,44,8,2022-05-01,4,24321,97284
1214,73,292,2022-03-22,4,3842,15368
1215,45,477,2023-10-21,1,38067,38067
1216,100,362,2021-12-08,1,11925,11925
1217,56,460,2021-05-13,2,8313,16626
1218,84,253,2022-03-19,4,44913,179652
1219,82,14,2021-09-10,2,12222,24444
1220,57,240,2021-09-22,2,32098,64196
1221,21,438,2021-04-03,3,22236,66708
1222,68,242,2021-05-18,2,14788,29576
1223,50,469,2023-09-29,2,22230,44460
1224,33,342,2021-11-03,2,18771,37542
1225,91,149,2021-09-23,2,29102,58204
1226,7,236,2022-10-08,1,10382,10382
1227,70,306,2021-11-14,4,7040,28160
1228,15,478,2023-06-20,3,1507,4521
1229,82,167,2022-03-30,1,12222,12222
1230,32,20,2021-07-10,3,7559,22677
1231,75,216,2023-04-11,3,36112,108336
1232,20,343,2021-07-06,1,29757,29757
1233,88,135,2023-03-30,2,34256,68512
1234,15,393,2023-10-18,1,1507,1507
1235,48,129,2021-05-12,3,12439,37317
1236,71,410,2023-05-22,3,32732,98196
1237,21,422,2022-09-27,2,22236,44472
1238,42,294,2022-11-22,1,49646,49646
1239,26,246,2022-11-23,4,35650,142600
1240,14,189,2023-11-24,3,32075,96225
1241,57,44,2022-08-05,1,32098,32098
1242,37,86,2021-06-20,2,15359,30718
1243,58,44,2023-02-23,2,47682,95364
1244,21,330,2023-12-19,4,22236,88944
1245,82,375,2021-06-30,3,12222,36666
1246,69,446,2021-01-19,4,24150,96600
1247,3,378,2023-05-31,4,33562,134248
1248,87,390,2021-06-24,4,32847,131388
1249,90,145,2021-02-23,4,16835,67340
1250,37,51,2022-11-26,2,15359,30718
1251,88,242,2023-05-13,3,34256,102768
1252,49,294,2021-12-15,4,25838,103352
1253,19,408,2022-03-19,3,44986,134958
1254,89,51,2023-04-13,2,39714,79428
1255,85,266,2022-08-03,2,48351,96702
1256,12,120,2021-10-09,1,13487,13487
1257,61,200,2021-12-26,1,29741,29741
1258,41,405,2023-07-04,3,11883,35649
